i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
0.169,0.2195,0.0505,-0.1945,0.059,0.135,0.302,0.1015,0.2795,0.275,0.24,0.2025,-0.1055,-0.2975,-0.059
0.172,0.2145,0.042,-0.1935,0.065,0.1285,0.2985,0.1,0.2765,0.272,0.236,0.199,-0.1065,-0.302,-0.0615
0.176,0.2155,0.0395,-0.1965,0.068,0.128,0.2985,0.1,0.2775,0.2745,0.238,0.2005,-0.103,-0.3025,-0.059
0.1795,0.214,0.035,-0.197,0.072,0.1245,0.2985,0.1005,0.2765,0.273,0.238,0.2005,-0.102,-0.3085,-0.06
0.1865,0.2175,0.031,-0.202,0.0775,0.124,0.2935,0.099,0.278,0.276,0.239,0.199,-0.101,-0.3045,-0.0635
0.18,0.213,0.033,-0.1965,0.073,0.123,0.299,0.1025,0.2785,0.2785,0.241,0.203,-0.1005,-0.304,-0.0625
0.1725,0.2025,0.03,-0.1875,0.071,0.116,0.3,0.102,0.275,0.2755,0.237,0.202,-0.1035,-0.313,-0.0605
0.1655,0.1955,0.0295,-0.181,0.068,0.1125,0.3,0.1025,0.275,0.28,0.2375,0.2015,-0.103,-0.3165,-0.06
0.1725,0.1975,0.025,-0.1855,0.0735,0.1115,0.2975,0.101,0.277,0.277,0.2385,0.201,-0.1005,-0.313,-0.06
0.1825,0.205,0.0225,-0.194,0.0795,0.114,0.29,0.099,0.277,0.2755,0.239,0.197,-0.0985,-0.304,-0.0605
0.1775,0.2045,0.027,-0.191,0.075,0.116,0.2885,0.0965,0.274,0.273,0.2365,0.196,-0.0985,-0.3025,-0.0595
0.1725,0.207,0.0345,-0.19,0.069,0.1205,0.291,0.0955,0.274,0.2695,0.2345,0.1955,-0.1005,-0.2985,-0.062
0.1755,0.21,0.0345,-0.193,0.07,0.122,0.2905,0.094,0.27,0.2665,0.2315,0.193,-0.1025,-0.294,-0.0625
0.181,0.2115,0.0305,-0.1965,0.075,0.1205,0.2875,0.091,0.268,0.2645,0.2305,0.1925,-0.1025,-0.2965,-0.0605
0.1785,0.2115,0.033,-0.195,0.0725,0.122,0.2895,0.092,0.2725,0.268,0.234,0.193,-0.104,-0.299,-0.0615
0.1775,0.215,0.0375,-0.1965,0.0695,0.126,0.2895,0.091,0.273,0.265,0.2335,0.1925,-0.104,-0.2955,-0.0625
0.1815,0.2215,0.0405,-0.2015,0.07,0.131,0.2865,0.0885,0.273,0.2635,0.235,0.1915,-0.103,-0.2905,-0.0635
0.186,0.2235,0.038,-0.205,0.074,0.1305,0.2845,0.0845,0.2715,0.2575,0.232,0.1895,-0.1055,-0.2895,-0.062
0.191,0.226,0.0355,-0.209,0.0775,0.1305,0.2845,0.088,0.2705,0.255,0.23,0.19,-0.1045,-0.2935,-0.058
0.186,0.224,0.0385,-0.205,0.0735,0.131,0.287,0.0935,0.275,0.261,0.2335,0.1925,-0.1025,-0.2945,-0.059
0.1825,0.2205,0.0375,-0.2015,0.072,0.129,0.286,0.094,0.2795,0.2655,0.2355,0.196,-0.1005,-0.292,-0.059
0.1795,0.2155,0.037,-0.1975,0.071,0.1265,0.2895,0.094,0.277,0.264,0.235,0.196,-0.101,-0.297,-0.056
0.175,0.2105,0.0355,-0.193,0.0695,0.123,0.2935,0.0955,0.2765,0.2645,0.2355,0.1985,-0.102,-0.304,-0.0585
0.179,0.2095,0.0305,-0.1945,0.074,0.12,0.2895,0.0965,0.276,0.266,0.2365,0.1995,-0.0985,-0.3075,-0.0575
0.18,0.213,0.0335,-0.1965,0.073,0.123,0.2905,0.094,0.273,0.2645,0.2345,0.199,-0.1,-0.307,-0.0575
0.1785,0.2115,0.0335,-0.195,0.072,0.1225,0.2965,0.1005,0.2785,0.2725,0.2385,0.2045,-0.1005,-0.308,-0.0615
0.176,0.204,0.028,-0.1905,0.074,0.116,0.2975,0.107,0.283,0.279,0.2435,0.2065,-0.1,-0.3135,-0.062
0.1735,0.2015,0.028,-0.1875,0.0725,0.1145,0.2985,0.106,0.284,0.2805,0.243,0.2085,-0.1,-0.315,-0.0615
0.1655,0.196,0.031,-0.181,0.067,0.1135,0.3,0.106,0.2805,0.278,0.2395,0.2055,-0.1025,-0.3135,-0.062
0.1615,0.1965,0.035,-0.179,0.063,0.1155,0.2965,0.1,0.2765,0.2705,0.236,0.1995,-0.105,-0.312,-0.062
0.1665,0.2025,0.036,-0.185,0.065,0.119,0.2935,0.098,0.278,0.27,0.237,0.199,-0.1025,-0.306,-0.0625
0.163,0.201,0.0375,-0.182,0.0625,0.119,0.2895,0.094,0.2755,0.2685,0.235,0.196,-0.1045,-0.304,-0.0625
0.164,0.206,0.0415,-0.185,0.061,0.1235,0.292,0.095,0.2775,0.2695,0.236,0.197,-0.104,-0.3025,-0.0615
0.174,0.215,0.041,-0.195,0.0665,0.128,0.2935,0.0985,0.28,0.2715,0.2375,0.199,-0.1035,-0.301,-0.062
0.1765,0.212,0.0355,-0.1945,0.0705,0.124,0.2905,0.097,0.278,0.2695,0.2355,0.197,-0.1045,-0.3045,-0.061
0.1845,0.214,0.0295,-0.1995,0.0775,0.122,0.288,0.0925,0.2755,0.265,0.2325,0.193,-0.104,-0.299,-0.061
0.194,0.2215,0.0275,-0.208,0.083,0.1245,0.2815,0.083,0.269,0.255,0.2255,0.186,-0.106,-0.292,-0.061
0.1925,0.2245,0.032,-0.209,0.08,0.128,0.282,0.084,0.2695,0.2555,0.2275,0.187,-0.106,-0.289,-0.06
0.191,0.226,0.0345,-0.209,0.078,0.1305,0.2855,0.088,0.273,0.2605,0.231,0.189,-0.1055,-0.2935,-0.0615
0.1875,0.222,0.0345,-0.205,0.0765,0.1285,0.2855,0.0885,0.272,0.2615,0.229,0.189,-0.109,-0.298,-0.0615
0.182,0.216,0.034,-0.199,0.074,0.125,0.2865,0.0915,0.2725,0.2645,0.2315,0.192,-0.1105,-0.2985,-0.062
0.1855,0.2175,0.032,-0.2015,0.0765,0.125,0.2885,0.0975,0.279,0.267,0.236,0.1955,-0.1075,-0.301,-0.061
0.1885,0.2175,0.029,-0.2035,0.08,0.123,0.2915,0.0995,0.282,0.269,0.2385,0.197,-0.106,-0.3005,-0.059
0.186,0.215,0.029,-0.2005,0.078,0.122,0.2935,0.0985,0.2795,0.269,0.237,0.198,-0.1085,-0.3005,-0.0605
0.1845,0.215,0.031,-0.2,0.0765,0.123,0.2875,0.096,0.2775,0.269,0.237,0.1975,-0.1085,-0.3025,-0.061
0.1785,0.207,0.029,-0.193,0.0745,0.118,0.2925,0.1005,0.2785,0.2735,0.2375,0.1985,-0.108,-0.3045,-0.062
0.17,0.2,0.0295,-0.1855,0.07,0.1145,0.3,0.105,0.2815,0.2785,0.239,0.2015,-0.109,-0.3115,-0.063
0.1685,0.1945,0.026,-0.182,0.071,0.11,0.2965,0.1045,0.2815,0.28,0.2395,0.203,-0.108,-0.318,-0.0605
0.164,0.191,0.0265,-0.1775,0.0685,0.109,0.297,0.105,0.2795,0.277,0.2365,0.2025,-0.108,-0.315,-0.059
0.167,0.1985,0.031,-0.183,0.0675,0.1145,0.293,0.1015,0.2785,0.275,0.2365,0.2,-0.1075,-0.3095,-0.0585
0.174,0.202,0.0275,-0.188,0.073,0.1145,0.2885,0.099,0.278,0.273,0.234,0.199,-0.1065,-0.31,-0.0575
0.1725,0.2045,0.0315,-0.1885,0.07,0.118,0.2905,0.099,0.2785,0.2755,0.2355,0.2,-0.1065,-0.307,-0.059
0.1695,0.208,0.0385,-0.189,0.0655,0.123,0.2895,0.096,0.278,0.2745,0.2355,0.1975,-0.1085,-0.3005,-0.0615
0.166,0.2035,0.037,-0.185,0.064,0.12,0.289,0.094,0.2755,0.2715,0.2315,0.1935,-0.111,-0.3,-0.061
0.1705,0.203,0.0325,-0.1865,0.0685,0.1175,0.2885,0.095,0.2755,0.27,0.2315,0.1925,-0.1085,-0.2965,-0.06
0.176,0.208,0.032,-0.1925,0.0715,0.12,0.2865,0.093,0.275,0.2665,0.2305,0.1915,-0.107,-0.292,-0.0605
0.176,0.214,0.038,-0.195,0.0685,0.126,0.286,0.093,0.276,0.265,0.231,0.1895,-0.1065,-0.29,-0.062
0.179,0.218,0.039,-0.199,0.0695,0.129,0.285,0.093,0.2755,0.261,0.23,0.188,-0.107,-0.2945,-0.062
0.183,0.219,0.036,-0.2015,0.0735,0.1275,0.286,0.0935,0.275,0.2635,0.2295,0.1885,-0.109,-0.2995,-0.0615
0.182,0.2135,0.0315,-0.198,0.075,0.1225,0.287,0.095,0.275,0.2665,0.2315,0.191,-0.1065,-0.304,-0.0635
0.175,0.203,0.028,-0.189,0.073,0.1155,0.288,0.097,0.277,0.2685,0.235,0.1935,-0.1055,-0.3085,-0.063
0.169,0.198,0.0285,-0.184,0.07,0.113,0.2875,0.095,0.2765,0.267,0.232,0.1925,-0.1075,-0.3065,-0.0605
0.169,0.1965,0.027,-0.183,0.071,0.1115,0.288,0.094,0.275,0.267,0.2305,0.195,-0.107,-0.3075,-0.0605
0.1685,0.1945,0.0255,-0.182,0.0715,0.11,0.2895,0.095,0.2725,0.266,0.231,0.1945,-0.1075,-0.309,-0.0585
0.1725,0.199,0.026,-0.186,0.073,0.1125,0.2865,0.092,0.2725,0.264,0.229,0.1915,-0.109,-0.3085,-0.06
0.175,0.2,0.0245,-0.1875,0.075,0.112,0.289,0.099,0.279,0.2715,0.2325,0.1975,-0.107,-0.311,-0.061
0.1685,0.193,0.0245,-0.181,0.0715,0.109,0.2955,0.103,0.2785,0.2745,0.235,0.2005,-0.1065,-0.3165,-0.061
0.1635,0.188,0.0245,-0.176,0.0695,0.106,0.297,0.099,0.277,0.274,0.2355,0.2005,-0.106,-0.3175,-0.0605
0.1645,0.1865,0.022,-0.1755,0.071,0.1045,0.292,0.097,0.275,0.271,0.232,0.198,-0.105,-0.3115,-0.059
0.1665,0.188,0.0215,-0.1775,0.072,0.105,0.2885,0.094,0.273,0.267,0.2305,0.192,-0.1065,-0.3,-0.063
0.1695,0.1935,0.0235,-0.182,0.073,0.1085,0.288,0.092,0.273,0.267,0.23,0.1905,-0.105,-0.298,-0.0615
0.173,0.199,0.0255,-0.186,0.0735,0.1125,0.286,0.093,0.2705,0.2655,0.2265,0.1895,-0.106,-0.302,-0.06
0.172,0.1985,0.0265,-0.1855,0.0725,0.1125,0.285,0.0905,0.267,0.263,0.2245,0.188,-0.1075,-0.2995,-0.0615
0.1735,0.2005,0.0265,-0.187,0.0735,0.1135,0.2855,0.087,0.267,0.2645,0.226,0.189,-0.1065,-0.295,-0.0605
0.1745,0.2,0.026,-0.1875,0.074,0.113,0.2835,0.0875,0.268,0.2655,0.229,0.1885,-0.1075,-0.2935,-0.0595
0.1685,0.199,0.03,-0.184,0.069,0.1145,0.282,0.086,0.267,0.26,0.227,0.187,-0.109,-0.293,-0.059
0.1765,0.211,0.035,-0.194,0.0705,0.123,0.2795,0.085,0.2665,0.257,0.2265,0.186,-0.1065,-0.2875,-0.0605
0.1865,0.22,0.0335,-0.2035,0.0765,0.127,0.2785,0.0855,0.2665,0.2575,0.228,0.1865,-0.1055,-0.2895,-0.0595
0.189,0.223,0.034,-0.2065,0.0775,0.1285,0.2815,0.0895,0.269,0.26,0.2305,0.1895,-0.107,-0.2895,-0.06
0.1915,0.223,0.0315,-0.2075,0.0795,0.1275,0.2845,0.0925,0.2715,0.2645,0.2315,0.1925,-0.1065,-0.2935,-0.0615
0.187,0.2195,0.0325,-0.2035,0.077,0.126,0.2845,0.0945,0.274,0.269,0.237,0.1975,-0.105,-0.3005,-0.0605
0.183,0.215,0.032,-0.199,0.0755,0.1235,0.2875,0.0975,0.2745,0.269,0.2395,0.1985,-0.106,-0.3,-0.0605
0.1835,0.21,0.0265,-0.197,0.078,0.118,0.2865,0.0955,0.2725,0.266,0.234,0.1945,-0.1085,-0.304,-0.061
0.185,0.2105,0.025,-0.198,0.0795,0.118,0.289,0.0935,0.274,0.2665,0.2325,0.194,-0.109,-0.304,-0.0615
0.1865,0.2125,0.026,-0.1995,0.08,0.1195,0.291,0.0955,0.275,0.2695,0.2345,0.197,-0.108,-0.302,-0.0625
0.182,0.212,0.03,-0.1975,0.0755,0.121,0.2955,0.1015,0.279,0.2755,0.2375,0.2025,-0.106,-0.3045,-0.063
0.1775,0.206,0.0285,-0.192,0.0745,0.117,0.302,0.1055,0.282,0.278,0.238,0.205,-0.105,-0.3115,-0.0615
0.1765,0.2025,0.026,-0.19,0.075,0.114,0.2915,0.102,0.279,0.277,0.239,0.206,-0.1055,-0.3125,-0.0595
0.1735,0.2,0.026,-0.187,0.0735,0.113,0.285,0.0995,0.277,0.276,0.239,0.2035,-0.1055,-0.309,-0.058
0.1685,0.2,0.0315,-0.1845,0.0685,0.116,0.288,0.0965,0.274,0.2705,0.2345,0.1975,-0.1085,-0.303,-0.059
0.168,0.2045,0.036,-0.1865,0.066,0.1205,0.289,0.0995,0.2735,0.2695,0.231,0.1965,-0.109,-0.301,-0.062
0.1685,0.204,0.0355,-0.187,0.0665,0.12,0.286,0.099,0.276,0.271,0.231,0.1975,-0.1065,-0.304,-0.0615
0.1705,0.2085,0.0375,-0.1895,0.0665,0.123,0.2825,0.0935,0.2735,0.269,0.2305,0.197,-0.106,-0.297,-0.0625
0.1695,0.2045,0.035,-0.187,0.067,0.12,0.287,0.0945,0.2715,0.2675,0.228,0.1935,-0.109,-0.2965,-0.063
0.168,0.2,0.0315,-0.1845,0.068,0.116,0.288,0.093,0.2715,0.266,0.228,0.191,-0.111,-0.3005,-0.0645
0.1715,0.205,0.0335,-0.1885,0.0685,0.1195,0.285,0.088,0.2685,0.2615,0.2255,0.1905,-0.1105,-0.295,-0.0635
0.181,0.2135,0.0325,-0.1975,0.074,0.123,0.283,0.087,0.2675,0.258,0.222,0.1875,-0.112,-0.2905,-0.0615
0.189,0.222,0.033,-0.2055,0.0775,0.1275,0.2795,0.0885,0.27,0.259,0.2255,0.1885,-0.1105,-0.2915,-0.0625
0.19,0.2225,0.033,-0.2065,0.078,0.128,0.2835,0.0905,0.2725,0.2625,0.228,0.1915,-0.109,-0.2945,-0.063
0.19,0.2195,0.0295,-0.205,0.0805,0.1245,0.29,0.095,0.2725,0.263,0.2255,0.1925,-0.112,-0.299,-0.0635
0.1845,0.214,0.0295,-0.1995,0.077,0.1215,0.289,0.098,0.2745,0.2675,0.2305,0.1955,-0.111,-0.303,-0.0635
0.185,0.2105,0.026,-0.198,0.0795,0.118,0.2915,0.1,0.279,0.272,0.2335,0.199,-0.109,-0.307,-0.0635
0.187,0.2085,0.0215,-0.198,0.0825,0.115,0.297,0.102,0.2795,0.271,0.2325,0.2005,-0.109,-0.308,-0.062
0.1865,0.208,0.0215,-0.1975,0.082,0.115,0.297,0.1035,0.282,0.2735,0.234,0.2005,-0.1075,-0.3065,-0.059
0.186,0.2115,0.025,-0.199,0.0805,0.118,0.2945,0.1005,0.281,0.2755,0.235,0.2015,-0.1055,-0.305,-0.059
0.1835,0.2085,0.0245,-0.196,0.079,0.1165,0.2965,0.103,0.284,0.2795,0.2375,0.2055,-0.105,-0.31,-0.0595
0.1795,0.2035,0.0245,-0.192,0.0775,0.114,0.303,0.108,0.2865,0.285,0.2375,0.2075,-0.1055,-0.3155,-0.0595
0.1735,0.2,0.0265,-0.187,0.073,0.1135,0.3055,0.109,0.287,0.2855,0.24,0.2115,-0.105,-0.315,-0.059
0.1765,0.199,0.022,-0.188,0.077,0.1105,0.3015,0.107,0.2875,0.2835,0.2375,0.2095,-0.1045,-0.312,-0.058
0.178,0.203,0.025,-0.191,0.0765,0.114,0.2975,0.1,0.28,0.2765,0.233,0.2025,-0.1055,-0.306,-0.06
0.1795,0.205,0.0255,-0.1925,0.077,0.1155,0.294,0.097,0.28,0.2735,0.234,0.201,-0.105,-0.306,-0.06
0.182,0.206,0.024,-0.1945,0.079,0.115,0.2925,0.096,0.2805,0.273,0.2315,0.2,-0.105,-0.303,-0.0585
0.18,0.211,0.0315,-0.1955,0.074,0.121,0.295,0.0985,0.28,0.272,0.2315,0.1995,-0.106,-0.3005,-0.0595
0.182,0.21,0.028,-0.196,0.077,0.1185,0.296,0.102,0.282,0.273,0.2335,0.1985,-0.1045,-0.304,-0.0585
0.183,0.208,0.025,-0.196,0.079,0.1165,0.296,0.103,0.284,0.276,0.2355,0.1995,-0.104,-0.301,-0.061
0.1825,0.2125,0.03,-0.198,0.076,0.121,0.292,0.0995,0.2805,0.272,0.2345,0.199,-0.106,-0.2925,-0.062
0.189,0.2195,0.0305,-0.2045,0.079,0.125,0.2935,0.0945,0.274,0.265,0.232,0.1955,-0.1075,-0.291,-0.061
0.1955,0.227,0.032,-0.2115,0.0815,0.1295,0.293,0.0965,0.2775,0.2695,0.2375,0.1975,-0.1045,-0.288,-0.0625
0.193,0.2235,0.0305,-0.2085,0.0815,0.1265,0.2915,0.099,0.2795,0.272,0.238,0.199,-0.104,-0.293,-0.0635
0.187,0.215,0.0285,-0.201,0.079,0.1215,0.2975,0.1025,0.28,0.2735,0.24,0.201,-0.1065,-0.306,-0.0645
0.185,0.212,0.0275,-0.1985,0.0785,0.1195,0.3025,0.1045,0.281,0.275,0.2395,0.2025,-0.108,-0.307,-0.064
0.182,0.2075,0.026,-0.195,0.0775,0.117,0.305,0.1045,0.283,0.2745,0.239,0.2025,-0.108,-0.3075,-0.0665
0.1845,0.209,0.0245,-0.197,0.08,0.1165,0.3055,0.1095,0.2885,0.2805,0.2455,0.2085,-0.1045,-0.309,-0.068
0.1885,0.213,0.024,-0.201,0.082,0.1185,0.307,0.1105,0.2895,0.2815,0.246,0.209,-0.1035,-0.306,-0.066
0.1815,0.212,0.0305,-0.197,0.075,0.1215,0.306,0.113,0.29,0.2815,0.245,0.208,-0.1055,-0.3035,-0.067
0.1795,0.209,0.0295,-0.194,0.0745,0.119,0.3075,0.1145,0.29,0.284,0.2445,0.211,-0.1055,-0.3075,-0.0665
0.179,0.203,0.024,-0.191,0.077,0.1135,0.313,0.115,0.29,0.288,0.247,0.2125,-0.1055,-0.3175,-0.0665
0.176,0.199,0.0225,-0.1875,0.0765,0.1105,0.3135,0.12,0.2925,0.294,0.248,0.215,-0.104,-0.323,-0.067
0.1705,0.1955,0.0245,-0.1835,0.073,0.11,0.3135,0.119,0.294,0.294,0.2495,0.214,-0.101,-0.32,-0.0675
0.1715,0.196,0.025,-0.184,0.073,0.1105,0.3095,0.1135,0.2865,0.2845,0.2455,0.2075,-0.1035,-0.3115,-0.068
0.1705,0.1995,0.029,-0.185,0.0705,0.114,0.3065,0.112,0.283,0.281,0.2405,0.204,-0.1035,-0.307,-0.0695
0.1655,0.2055,0.0395,-0.1855,0.0625,0.1225,0.3105,0.112,0.2835,0.282,0.2445,0.2055,-0.105,-0.2975,-0.072
0.1655,0.213,0.0475,-0.1895,0.059,0.13,0.306,0.1115,0.2835,0.2805,0.2435,0.204,-0.108,-0.2905,-0.0735
0.1685,0.2195,0.051,-0.194,0.0585,0.1355,0.31,0.1155,0.289,0.286,0.247,0.2085,-0.1045,-0.288,-0.075
0.1775,0.232,0.0545,-0.205,0.061,0.1435,0.3145,0.1205,0.293,0.287,0.251,0.2115,-0.105,-0.2785,-0.0745
0.178,0.243,0.0655,-0.211,0.056,0.1545,0.311,0.119,0.295,0.286,0.2515,0.211,-0.1055,-0.2645,-0.0775
0.1815,0.256,0.0745,-0.219,0.0535,0.1655,0.309,0.114,0.293,0.284,0.254,0.2105,-0.105,-0.247,-0.081
0.187,0.271,0.084,-0.229,0.0515,0.1775,0.3095,0.1135,0.295,0.283,0.257,0.212,-0.104,-0.2355,-0.081
0.19,0.28,0.0905,-0.2355,0.0495,0.1855,0.3115,0.1175,0.2985,0.2885,0.2615,0.2175,-0.1035,-0.2325,-0.0835
0.1945,0.278,0.0835,-0.2365,0.0555,0.181,0.31,0.1195,0.2995,0.293,0.2655,0.221,-0.1015,-0.2385,-0.0825
0.189,0.271,0.082,-0.23,0.053,0.1765,0.3205,0.1265,0.3055,0.2975,0.268,0.2245,-0.098,-0.243,-0.0825
0.1875,0.2725,0.0845,-0.23,0.051,0.1785,0.326,0.134,0.308,0.2985,0.2675,0.2245,-0.099,-0.24,-0.086
0.194,0.27,0.076,-0.232,0.059,0.1725,0.3215,0.1355,0.31,0.2995,0.267,0.2255,-0.096,-0.243,-0.0855
0.1945,0.2705,0.076,-0.2325,0.059,0.173,0.323,0.1375,0.312,0.3015,0.2695,0.2285,-0.094,-0.2425,-0.0875
0.2,0.2715,0.071,-0.2355,0.064,0.171,0.322,0.135,0.3095,0.301,0.2685,0.2275,-0.092,-0.2405,-0.0905
0.199,0.261,0.062,-0.23,0.068,0.1615,0.3265,0.137,0.3095,0.3015,0.2655,0.226,-0.0935,-0.248,-0.0915
0.1855,0.255,0.0695,-0.2205,0.058,0.1625,0.332,0.1435,0.3135,0.3065,0.2675,0.229,-0.097,-0.2515,-0.092
0.179,0.249,0.0705,-0.214,0.054,0.16,0.336,0.146,0.3145,0.309,0.268,0.231,-0.098,-0.2505,-0.092
0.172,0.2485,0.0765,-0.2105,0.0475,0.1625,0.3385,0.149,0.3155,0.306,0.268,0.2285,-0.0995,-0.247,-0.095
0.166,0.249,0.0835,-0.2075,0.041,0.166,0.3375,0.147,0.3145,0.3025,0.2655,0.224,-0.1,-0.242,-0.1005
0.165,0.2525,0.0875,-0.209,0.0385,0.17,0.3425,0.1485,0.3165,0.3005,0.2645,0.2215,-0.1015,-0.2335,-0.1065
0.1655,0.262,0.096,-0.214,0.0345,0.179,0.349,0.158,0.327,0.312,0.2755,0.23,-0.096,-0.2285,-0.1105
0.1715,0.265,0.0935,-0.2185,0.0385,0.1795,0.346,0.161,0.325,0.3115,0.2735,0.229,-0.094,-0.2335,-0.11
0.1825,0.2665,0.084,-0.2245,0.049,0.175,0.3385,0.1565,0.3215,0.3065,0.27,0.224,-0.094,-0.239,-0.1075
0.193,0.2675,0.0745,-0.2305,0.059,0.171,0.335,0.1575,0.327,0.31,0.275,0.2265,-0.089,-0.24,-0.108
0.2025,0.2695,0.067,-0.236,0.067,0.1685,0.333,0.1565,0.3215,0.3035,0.2695,0.2215,-0.0905,-0.236,-0.1095
0.208,0.2745,0.0665,-0.2415,0.0705,0.1705,0.328,0.153,0.321,0.3015,0.2695,0.22,-0.0885,-0.235,-0.11
0.21,0.2835,0.0735,-0.247,0.068,0.1785,0.3265,0.158,0.3265,0.3045,0.274,0.224,-0.086,-0.231,-0.111
0.208,0.2775,0.0695,-0.243,0.069,0.1735,0.321,0.1535,0.324,0.305,0.273,0.2245,-0.086,-0.2375,-0.1085
0.203,0.2665,0.063,-0.235,0.07,0.1645,0.312,0.15,0.3265,0.3075,0.275,0.2265,-0.0845,-0.248,-0.1025
0.2065,0.267,0.0605,-0.237,0.073,0.1635,0.3025,0.142,0.323,0.307,0.2765,0.231,-0.083,-0.251,-0.0935
0.21,0.2685,0.0585,-0.2395,0.0755,0.163,0.2915,0.134,0.32,0.3085,0.2755,0.2315,-0.082,-0.254,-0.0875
0.21,0.2655,0.055,-0.238,0.077,0.16,0.28,0.136,0.323,0.31,0.2765,0.234,-0.081,-0.256,-0.0835
0.216,0.263,0.047,-0.24,0.0845,0.155,0.2675,0.1295,0.3205,0.3105,0.277,0.235,-0.0765,-0.2675,-0.077
0.219,0.267,0.048,-0.243,0.085,0.157,0.2665,0.1295,0.321,0.314,0.279,0.2375,-0.072,-0.266,-0.0745
0.2155,0.2595,0.044,-0.238,0.0855,0.1515,0.2605,0.122,0.315,0.313,0.2765,0.2385,-0.0735,-0.2695,-0.0685
0.2095,0.248,0.0385,-0.229,0.0855,0.1435,0.2565,0.116,0.308,0.311,0.2725,0.2355,-0.077,-0.281,-0.0625
0.2065,0.2485,0.0425,-0.228,0.0815,0.1455,0.2595,0.1215,0.3135,0.316,0.278,0.2405,-0.0745,-0.284,-0.061
0.209,0.2515,0.0425,-0.231,0.0835,0.147,0.255,0.1185,0.3135,0.3155,0.277,0.2405,-0.073,-0.281,-0.0585
0.2135,0.257,0.043,-0.2355,0.085,0.15,0.2475,0.116,0.3105,0.3105,0.2745,0.237,-0.07,-0.2695,-0.057
0.2225,0.2635,0.041,-0.243,0.0905,0.152,0.2425,0.1155,0.3095,0.312,0.277,0.2385,-0.0645,-0.2675,-0.0555
0.2255,0.264,0.038,-0.245,0.0935,0.151,0.241,0.11,0.3055,0.3085,0.2765,0.237,-0.0645,-0.266,-0.055
0.228,0.2695,0.0415,-0.249,0.093,0.1555,0.242,0.116,0.313,0.314,0.2825,0.241,-0.059,-0.2565,-0.0565
0.228,0.276,0.048,-0.2525,0.09,0.162,0.2425,0.12,0.318,0.32,0.287,0.246,-0.055,-0.2525,-0.057
0.231,0.2775,0.0465,-0.255,0.092,0.162,0.2385,0.1145,0.3125,0.314,0.281,0.244,-0.0575,-0.251,-0.055
0.2405,0.2845,0.044,-0.263,0.098,0.164,0.2325,0.111,0.311,0.3135,0.2825,0.2445,-0.055,-0.2455,-0.0525
0.2475,0.297,0.0495,-0.2725,0.099,0.173,0.2285,0.1055,0.31,0.311,0.285,0.2445,-0.052,-0.233,-0.05
0.26,0.3045,0.0445,-0.2825,0.1075,0.1745,0.2235,0.098,0.306,0.3075,0.281,0.2415,-0.0515,-0.2265,-0.0485
0.2645,0.305,0.041,-0.285,0.1115,0.173,0.2225,0.098,0.3065,0.3095,0.2835,0.2445,-0.052,-0.232,-0.047
0.2605,0.3035,0.0425,-0.282,0.109,0.173,0.2285,0.1035,0.3105,0.3145,0.2885,0.25,-0.0555,-0.239,-0.0465
0.2635,0.302,0.0385,-0.283,0.1125,0.17,0.2325,0.1045,0.3105,0.319,0.2905,0.253,-0.0555,-0.2455,-0.045
0.2645,0.301,0.0365,-0.283,0.1135,0.169,0.235,0.1045,0.3105,0.3195,0.2905,0.256,-0.0545,-0.2465,-0.0425
0.2605,0.2985,0.0375,-0.2795,0.1115,0.168,0.2345,0.103,0.3115,0.3225,0.2935,0.2585,-0.0545,-0.246,-0.038
0.2615,0.2995,0.038,-0.2805,0.1115,0.169,0.233,0.1,0.307,0.321,0.2915,0.2575,-0.0555,-0.245,-0.0365
0.2655,0.297,0.0315,-0.281,0.1165,0.164,0.2345,0.099,0.304,0.317,0.2875,0.254,-0.057,-0.2495,-0.039
0.263,0.2905,0.0275,-0.277,0.1175,0.159,0.2395,0.1025,0.308,0.3225,0.2915,0.257,-0.0575,-0.2585,-0.0395
0.2535,0.281,0.0275,-0.2675,0.113,0.154,0.2465,0.1065,0.309,0.3245,0.29,0.2575,-0.06,-0.2645,-0.0415
0.25,0.2705,0.0205,-0.2605,0.1145,0.1455,0.25,0.1095,0.3095,0.324,0.2885,0.257,-0.0585,-0.2755,-0.0415
0.2485,0.265,0.016,-0.257,0.116,0.1405,0.2505,0.112,0.3095,0.324,0.287,0.254,-0.057,-0.277,-0.0435
0.246,0.2585,0.012,-0.2525,0.1165,0.1355,0.2495,0.1035,0.3015,0.3165,0.2795,0.2455,-0.0595,-0.2735,-0.044
0.2445,0.2535,0.009,-0.249,0.1175,0.131,0.2495,0.1005,0.3025,0.315,0.2805,0.244,-0.0595,-0.2805,-0.045
0.2495,0.256,0.0065,-0.253,0.1215,0.131,0.2525,0.1105,0.307,0.3175,0.2815,0.2445,-0.0575,-0.2865,-0.0485
0.2515,0.26,0.0085,-0.256,0.1215,0.134,0.253,0.106,0.3065,0.3165,0.2805,0.2435,-0.058,-0.287,-0.048
0.2535,0.258,0.0045,-0.256,0.1245,0.1315,0.2545,0.105,0.308,0.316,0.283,0.244,-0.0585,-0.287,-0.0475
0.2665,0.2615,-0.005,-0.2645,0.1355,0.128,0.2495,0.104,0.308,0.314,0.2825,0.245,-0.056,-0.288,-0.0435
