i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-0.1495,0.852,1.0015,-0.351,-0.575,0.927,0.1975,0.1675,0.0955,-0.092,-0.111,-0.2085,-0.131,0.4265,-0.0365
-0.1515,0.8495,1.001,-0.349,-0.576,0.9255,0.189,0.1555,0.086,-0.098,-0.114,-0.209,-0.1335,0.428,-0.032
-0.1495,0.8535,1.003,-0.3515,-0.576,0.928,0.1835,0.1495,0.081,-0.102,-0.1135,-0.208,-0.137,0.4345,-0.0335
-0.1475,0.8585,1.0055,-0.3555,-0.576,0.932,0.1775,0.144,0.0745,-0.1035,-0.113,-0.2055,-0.137,0.443,-0.0275
-0.1475,0.864,1.0115,-0.3585,-0.579,0.938,0.1695,0.1335,0.065,-0.109,-0.116,-0.2065,-0.1385,0.446,-0.0245
-0.142,0.876,1.018,-0.367,-0.5795,0.947,0.169,0.1295,0.0625,-0.1075,-0.111,-0.202,-0.1415,0.4475,-0.028
-0.14,0.878,1.0185,-0.369,-0.5785,0.948,0.1615,0.1205,0.055,-0.1115,-0.112,-0.2025,-0.1425,0.4415,-0.024
-0.1495,0.877,1.0265,-0.3635,-0.588,0.9515,0.1525,0.109,0.045,-0.119,-0.117,-0.207,-0.146,0.4465,-0.026
-0.1555,0.88,1.035,-0.3625,-0.5945,0.9575,0.146,0.102,0.035,-0.124,-0.121,-0.2095,-0.1495,0.4525,-0.025
-0.168,0.86,1.028,-0.346,-0.5975,0.944,0.139,0.0925,0.025,-0.131,-0.127,-0.215,-0.151,0.4395,-0.021
-0.1845,0.8385,1.0235,-0.327,-0.6035,0.931,0.1285,0.0795,0.0145,-0.1395,-0.1355,-0.223,-0.1535,0.437,-0.019
-0.1845,0.834,1.019,-0.325,-0.601,0.9265,0.122,0.072,0.007,-0.145,-0.139,-0.2255,-0.1545,0.443,-0.0145
-0.1775,0.8425,1.02,-0.3325,-0.5985,0.9315,0.118,0.0665,0.0045,-0.1465,-0.138,-0.224,-0.156,0.4365,-0.02
-0.169,0.8605,1.029,-0.346,-0.5985,0.9445,0.1155,0.0635,0.0025,-0.1465,-0.135,-0.219,-0.155,0.439,-0.024
-0.1685,0.8655,1.0345,-0.3485,-0.601,0.95,0.114,0.059,-0.0015,-0.1465,-0.134,-0.217,-0.157,0.4495,-0.026
-0.1725,0.862,1.0345,-0.345,-0.603,0.9485,0.11,0.053,-0.006,-0.151,-0.137,-0.22,-0.161,0.4415,-0.029
-0.1755,0.8555,1.031,-0.34,-0.6025,0.943,0.1045,0.047,-0.0135,-0.1575,-0.1395,-0.222,-0.16,0.438,-0.023
-0.1805,0.8465,1.0275,-0.333,-0.6035,0.937,0.096,0.0415,-0.021,-0.1635,-0.143,-0.226,-0.161,0.442,-0.0075
-0.1755,0.8485,1.024,-0.3365,-0.599,0.9365,0.0915,0.035,-0.0255,-0.168,-0.1455,-0.226,-0.1625,0.4335,-0.005
-0.172,0.851,1.023,-0.3395,-0.597,0.937,0.0885,0.0285,-0.0315,-0.1715,-0.1475,-0.2255,-0.1625,0.4275,-0.0145
-0.169,0.851,1.0195,-0.341,-0.5935,0.935,0.086,0.026,-0.0355,-0.1745,-0.147,-0.2265,-0.163,0.427,-0.006
-0.168,0.867,1.035,-0.3495,-0.601,0.951,0.084,0.021,-0.039,-0.1765,-0.147,-0.226,-0.164,0.4395,-0.0005
-0.1735,0.8705,1.044,-0.3485,-0.6085,0.957,0.082,0.0185,-0.0415,-0.177,-0.144,-0.223,-0.1645,0.448,-0.0075
-0.178,0.857,1.035,-0.3395,-0.606,0.946,0.0775,0.0125,-0.048,-0.182,-0.147,-0.2245,-0.164,0.439,-0.0025
-0.1875,0.85,1.037,-0.331,-0.612,0.9435,0.074,0.007,-0.054,-0.1865,-0.152,-0.2295,-0.168,0.4435,0.003
-0.1905,0.8535,1.044,-0.331,-0.617,0.9485,0.069,0.003,-0.058,-0.188,-0.1515,-0.2295,-0.167,0.4535,-0.0015
-0.1905,0.85,1.041,-0.3295,-0.6155,0.9455,0.063,-0.002,-0.0625,-0.191,-0.1525,-0.231,-0.1665,0.4495,-0.004
-0.1955,0.841,1.0365,-0.323,-0.6155,0.939,0.064,-0.003,-0.0645,-0.1915,-0.154,-0.2305,-0.169,0.4495,0.0005
-0.1925,0.851,1.0435,-0.329,-0.618,0.9475,0.063,-0.0055,-0.068,-0.192,-0.155,-0.229,-0.1685,0.453,-0.001
-0.1855,0.8585,1.044,-0.3365,-0.6145,0.951,0.0635,-0.004,-0.065,-0.19,-0.1525,-0.2275,-0.1705,0.45,-0.0045
-0.185,0.859,1.044,-0.337,-0.614,0.9515,0.0635,-0.005,-0.068,-0.1925,-0.1525,-0.226,-0.1695,0.4455,-0.005
-0.189,0.857,1.046,-0.334,-0.617,0.9515,0.0595,-0.011,-0.074,-0.1995,-0.158,-0.2315,-0.1705,0.4435,-0.0065
-0.195,0.851,1.046,-0.328,-0.62,0.9485,0.0565,-0.015,-0.0765,-0.2005,-0.16,-0.2315,-0.171,0.444,-0.0075
-0.1955,0.853,1.0485,-0.3285,-0.6215,0.951,0.0555,-0.019,-0.082,-0.2025,-0.161,-0.231,-0.171,0.4495,-0.005
-0.193,0.8475,1.041,-0.3275,-0.6165,0.9445,0.0555,-0.0185,-0.0815,-0.2025,-0.16,-0.23,-0.1725,0.4515,-0.004
-0.1955,0.84,1.0355,-0.322,-0.615,0.938,0.054,-0.0195,-0.084,-0.2045,-0.161,-0.231,-0.1735,0.4475,-0.006
-0.195,0.8445,1.039,-0.3245,-0.6165,0.9415,0.0505,-0.024,-0.0865,-0.2065,-0.1625,-0.232,-0.174,0.4465,-0.005
-0.1915,0.8525,1.044,-0.3305,-0.617,0.9485,0.048,-0.0265,-0.0895,-0.2075,-0.162,-0.23,-0.173,0.4575,0.002
-0.1895,0.8645,1.054,-0.3375,-0.621,0.9595,0.0455,-0.03,-0.092,-0.2105,-0.1625,-0.231,-0.175,0.4705,0.0135
-0.1925,0.8665,1.059,-0.337,-0.6255,0.963,0.0415,-0.0335,-0.094,-0.212,-0.163,-0.2305,-0.1735,0.478,0.015
-0.1915,0.863,1.0545,-0.336,-0.6225,0.959,0.041,-0.036,-0.0975,-0.213,-0.164,-0.2305,-0.1725,0.4745,0.011
-0.1995,0.8545,1.0535,-0.3275,-0.626,0.954,0.0405,-0.0355,-0.099,-0.214,-0.165,-0.2315,-0.174,0.4695,0.005
-0.2075,0.8535,1.0605,-0.323,-0.6335,0.957,0.0375,-0.0395,-0.103,-0.218,-0.1665,-0.2345,-0.1725,0.4655,-0.0015
-0.2025,0.859,1.061,-0.328,-0.631,0.96,0.0385,-0.039,-0.0985,-0.214,-0.1615,-0.2295,-0.171,0.456,-0.0005
-0.2075,0.855,1.0625,-0.324,-0.6345,0.959,0.0365,-0.04,-0.099,-0.2125,-0.162,-0.2275,-0.1715,0.4755,0.0125
-0.199,0.865,1.064,-0.333,-0.631,0.9645,0.0345,-0.0435,-0.102,-0.216,-0.164,-0.2305,-0.172,0.4825,0.0165
-0.1915,0.8675,1.059,-0.338,-0.6245,0.963,0.037,-0.041,-0.101,-0.214,-0.1615,-0.2295,-0.1735,0.4715,0.0155
-0.197,0.8575,1.0545,-0.33,-0.625,0.956,0.0395,-0.042,-0.1025,-0.215,-0.1645,-0.231,-0.1775,0.474,0.0215
-0.2015,0.859,1.06,-0.329,-0.6305,0.9595,0.0405,-0.043,-0.1,-0.2115,-0.1605,-0.2275,-0.179,0.478,0.022
-0.203,0.866,1.0685,-0.3315,-0.635,0.967,0.0405,-0.0425,-0.099,-0.209,-0.157,-0.226,-0.182,0.475,0.0135
-0.1905,0.873,1.0635,-0.341,-0.6265,0.968,0.04,-0.0425,-0.0995,-0.2115,-0.1585,-0.2265,-0.179,0.4745,0.0135
-0.1835,0.8765,1.0605,-0.3465,-0.6215,0.9685,0.0405,-0.0435,-0.1015,-0.2125,-0.1595,-0.226,-0.1775,0.483,0.0195
-0.185,0.8665,1.0515,-0.341,-0.6175,0.959,0.0425,-0.0415,-0.1015,-0.211,-0.1585,-0.225,-0.178,0.467,0.014
-0.192,0.855,1.047,-0.3315,-0.6195,0.951,0.0405,-0.042,-0.102,-0.2125,-0.16,-0.2265,-0.179,0.453,0.012
-0.1985,0.8635,1.062,-0.3325,-0.63,0.963,0.0385,-0.043,-0.1045,-0.215,-0.1635,-0.231,-0.1815,0.4625,0.0145
-0.2,0.8625,1.0625,-0.331,-0.631,0.9625,0.039,-0.043,-0.1055,-0.215,-0.1645,-0.2305,-0.1805,0.472,0.0205
-0.2,0.848,1.048,-0.324,-0.6235,0.948,0.037,-0.0455,-0.1075,-0.216,-0.166,-0.2335,-0.18,0.4625,0.015
-0.1945,0.864,1.0585,-0.335,-0.626,0.9615,0.0355,-0.0455,-0.108,-0.215,-0.1655,-0.2335,-0.1805,0.465,0.0045
-0.1975,0.8805,1.078,-0.3415,-0.6375,0.9795,0.0385,-0.0465,-0.1085,-0.214,-0.162,-0.23,-0.1825,0.4775,0.007
-0.2015,0.8785,1.08,-0.3385,-0.64,0.979,0.0375,-0.049,-0.109,-0.2145,-0.16,-0.2295,-0.182,0.4725,0.0075
-0.2,0.874,1.074,-0.337,-0.6365,0.974,0.036,-0.0495,-0.104,-0.214,-0.159,-0.2275,-0.181,0.4695,0.0085
-0.1995,0.8735,1.073,-0.337,-0.6355,0.9735,0.038,-0.047,-0.1055,-0.2155,-0.1595,-0.2285,-0.1805,0.4675,0.014
-0.198,0.877,1.075,-0.3395,-0.636,0.976,0.039,-0.0465,-0.107,-0.214,-0.16,-0.2295,-0.18,0.474,0.011
-0.197,0.878,1.075,-0.3405,-0.636,0.9765,0.041,-0.047,-0.1065,-0.2125,-0.159,-0.228,-0.1805,0.473,-0.008
-0.2,0.868,1.068,-0.334,-0.6335,0.968,0.037,-0.0495,-0.1105,-0.217,-0.1625,-0.231,-0.178,0.4565,-0.0165
-0.2025,0.8655,1.0675,-0.3315,-0.6345,0.9665,0.034,-0.05,-0.1105,-0.2175,-0.163,-0.2305,-0.1775,0.46,0.0005
-0.197,0.8845,1.0815,-0.3435,-0.6385,0.983,0.038,-0.0475,-0.1075,-0.213,-0.1585,-0.227,-0.1795,0.478,0.008
-0.195,0.881,1.076,-0.343,-0.635,0.9785,0.0415,-0.045,-0.104,-0.21,-0.157,-0.2235,-0.1795,0.4775,0.0095
-0.195,0.8745,1.0695,-0.34,-0.6315,0.972,0.041,-0.045,-0.1055,-0.212,-0.1585,-0.224,-0.1785,0.471,0.0115
-0.198,0.872,1.07,-0.337,-0.6335,0.9715,0.04,-0.045,-0.1045,-0.211,-0.158,-0.225,-0.1805,0.467,0.0045
-0.2015,0.864,1.0655,-0.3315,-0.633,0.9645,0.043,-0.041,-0.1005,-0.2085,-0.1565,-0.2235,-0.1815,0.461,0.008
-0.197,0.8685,1.065,-0.3355,-0.6305,0.967,0.0395,-0.0425,-0.1045,-0.2125,-0.158,-0.226,-0.1795,0.4525,0.0115
-0.1955,0.8655,1.061,-0.335,-0.6275,0.963,0.0425,-0.039,-0.1065,-0.2115,-0.1585,-0.2255,-0.1795,0.4565,0.018
-0.1965,0.879,1.0755,-0.341,-0.6355,0.977,0.0435,-0.0395,-0.1075,-0.211,-0.158,-0.224,-0.1825,0.4755,0.0195
-0.201,0.8905,1.091,-0.3445,-0.6455,0.9905,0.0375,-0.046,-0.1085,-0.211,-0.1575,-0.2255,-0.183,0.479,0.0105
-0.198,0.885,1.083,-0.343,-0.64,0.984,0.0395,-0.0415,-0.105,-0.2085,-0.157,-0.225,-0.1825,0.482,0.014
-0.189,0.893,1.082,-0.352,-0.635,0.9875,0.039,-0.041,-0.1045,-0.21,-0.157,-0.2245,-0.1805,0.486,0.0145
-0.1895,0.8915,1.0805,-0.351,-0.6345,0.986,0.04,-0.0415,-0.105,-0.209,-0.154,-0.222,-0.179,0.4825,0.0075
-0.1895,0.886,1.0755,-0.348,-0.632,0.9805,0.0395,-0.04,-0.1045,-0.2075,-0.153,-0.2205,-0.1785,0.4795,0.0045
-0.187,0.886,1.073,-0.3495,-0.6295,0.9795,0.0375,-0.043,-0.1055,-0.209,-0.154,-0.2205,-0.177,0.48,0.011
-0.188,0.889,1.077,-0.3505,-0.632,0.983,0.0395,-0.0435,-0.1055,-0.2095,-0.155,-0.224,-0.182,0.4775,0.0075
-0.19,0.8895,1.079,-0.35,-0.634,0.9845,0.037,-0.045,-0.107,-0.211,-0.159,-0.227,-0.183,0.4675,0.0015
-0.194,0.887,1.0805,-0.3465,-0.6365,0.9835,0.035,-0.047,-0.11,-0.214,-0.161,-0.228,-0.1825,0.4745,0.0
-0.1945,0.8875,1.082,-0.3465,-0.638,0.985,0.036,-0.0455,-0.1085,-0.2125,-0.159,-0.229,-0.1855,0.476,-0.0125
-0.1905,0.884,1.0745,-0.347,-0.632,0.9795,0.0385,-0.0435,-0.1055,-0.2095,-0.155,-0.2255,-0.1845,0.4735,-0.005
-0.191,0.8935,1.0845,-0.351,-0.637,0.9885,0.042,-0.043,-0.104,-0.208,-0.1535,-0.2225,-0.186,0.4845,0.0045
-0.194,0.8965,1.0905,-0.3515,-0.642,0.9935,0.04,-0.045,-0.1075,-0.211,-0.158,-0.227,-0.188,0.479,-0.0035
-0.1995,0.8855,1.085,-0.343,-0.642,0.985,0.0395,-0.0435,-0.1065,-0.21,-0.1595,-0.2285,-0.188,0.468,-0.01
-0.196,0.8755,1.0715,-0.34,-0.633,0.9735,0.041,-0.042,-0.1035,-0.2085,-0.1585,-0.228,-0.186,0.4615,-0.008
-0.1895,0.8745,1.0645,-0.3425,-0.6265,0.9695,0.0385,-0.0425,-0.1065,-0.209,-0.16,-0.2295,-0.1865,0.462,-0.0085
-0.1885,0.882,1.0705,-0.347,-0.629,0.976,0.0405,-0.041,-0.105,-0.2085,-0.159,-0.229,-0.189,0.4645,-0.005
-0.1875,0.8885,1.076,-0.3505,-0.631,0.982,0.0415,-0.0405,-0.1045,-0.209,-0.157,-0.227,-0.189,0.471,-0.0055
-0.191,0.8925,1.0835,-0.351,-0.6365,0.988,0.04,-0.0405,-0.1035,-0.2075,-0.1555,-0.2265,-0.1915,0.4795,-0.009
-0.1945,0.89,1.0845,-0.3475,-0.639,0.9875,0.042,-0.038,-0.1,-0.205,-0.1555,-0.2275,-0.1935,0.4795,-0.0005
-0.1925,0.8835,1.0755,-0.3455,-0.6335,0.9795,0.0445,-0.0345,-0.099,-0.203,-0.153,-0.226,-0.1915,0.4805,0.004
-0.1905,0.8755,1.0665,-0.3425,-0.628,0.971,0.0455,-0.0345,-0.098,-0.203,-0.153,-0.2255,-0.191,0.4725,0.0035
-0.1955,0.874,1.0695,-0.339,-0.632,0.9715,0.0405,-0.038,-0.1025,-0.2065,-0.16,-0.23,-0.191,0.467,-0.0015
-0.1955,0.879,1.0745,-0.3415,-0.635,0.9765,0.038,-0.042,-0.1065,-0.2095,-0.1625,-0.2345,-0.19,0.472,-0.003
-0.202,0.8775,1.0795,-0.338,-0.64,0.9785,0.041,-0.04,-0.1045,-0.209,-0.1615,-0.2335,-0.1915,0.4745,0.0035
-0.201,0.874,1.075,-0.3365,-0.6375,0.9745,0.041,-0.038,-0.102,-0.207,-0.16,-0.231,-0.192,0.472,0.004
-0.2,0.8785,1.0785,-0.3395,-0.639,0.9785,0.042,-0.0385,-0.104,-0.2075,-0.159,-0.231,-0.193,0.475,-0.002
-0.2025,0.8835,1.086,-0.3405,-0.6435,0.985,0.039,-0.0435,-0.108,-0.2115,-0.164,-0.2345,-0.193,0.4765,-0.0015
-0.1965,0.893,1.0895,-0.348,-0.6425,0.991,0.038,-0.045,-0.1085,-0.212,-0.1645,-0.236,-0.1935,0.48,-0.0045
-0.196,0.888,1.084,-0.346,-0.6395,0.986,0.0385,-0.042,-0.106,-0.2115,-0.162,-0.2335,-0.193,0.478,0.001
-0.1905,0.884,1.074,-0.3465,-0.632,0.979,0.0365,-0.043,-0.105,-0.2105,-0.163,-0.232,-0.192,0.469,-0.0015
-0.1885,0.8875,1.076,-0.3495,-0.6315,0.9815,0.038,-0.044,-0.1075,-0.211,-0.1615,-0.23,-0.1915,0.4735,-0.013
-0.1945,0.8815,1.0765,-0.3435,-0.635,0.979,0.0355,-0.0445,-0.109,-0.2125,-0.1635,-0.2325,-0.1935,0.47,-0.0125
-0.2,0.88,1.08,-0.34,-0.6395,0.98,0.035,-0.0445,-0.109,-0.2105,-0.164,-0.2355,-0.1955,0.4675,-0.0155
-0.199,0.8805,1.0795,-0.341,-0.6385,0.9795,0.0345,-0.0475,-0.111,-0.2125,-0.1655,-0.2345,-0.1935,0.473,-0.0105
-0.195,0.8875,1.0825,-0.346,-0.638,0.985,0.033,-0.049,-0.1105,-0.211,-0.163,-0.2315,-0.1935,0.487,0.006
-0.1915,0.8895,1.0805,-0.349,-0.6355,0.985,0.0365,-0.0465,-0.1065,-0.2065,-0.1575,-0.228,-0.194,0.4945,0.016
-0.182,0.8935,1.075,-0.356,-0.628,0.984,0.036,-0.045,-0.1065,-0.2055,-0.156,-0.2265,-0.1925,0.4905,0.014
-0.1765,0.898,1.074,-0.3605,-0.6245,0.986,0.0385,-0.0445,-0.105,-0.203,-0.1535,-0.2245,-0.1915,0.481,0.01
-0.18,0.893,1.073,-0.3565,-0.626,0.983,0.041,-0.043,-0.104,-0.202,-0.1535,-0.224,-0.1915,0.4665,0.0025
-0.1865,0.8915,1.078,-0.3525,-0.6315,0.9845,0.038,-0.043,-0.1055,-0.2055,-0.156,-0.227,-0.1925,0.4645,-0.001
-0.194,0.887,1.0805,-0.3465,-0.637,0.9835,0.0355,-0.045,-0.108,-0.209,-0.1585,-0.2295,-0.1925,0.466,0.0065
-0.196,0.888,1.084,-0.346,-0.6395,0.986,0.03,-0.05,-0.1115,-0.2125,-0.1585,-0.23,-0.19,0.4805,0.0115
-0.188,0.895,1.0825,-0.3535,-0.6345,0.9885,0.0315,-0.0485,-0.1085,-0.21,-0.154,-0.226,-0.1895,0.485,0.009
-0.179,0.8975,1.0765,-0.359,-0.627,0.987,0.034,-0.047,-0.1075,-0.2075,-0.1535,-0.2245,-0.19,0.475,0.002
-0.184,0.889,1.073,-0.3525,-0.628,0.981,0.029,-0.0525,-0.1135,-0.2135,-0.1585,-0.229,-0.1905,0.475,0.0035
-0.191,0.884,1.075,-0.3465,-0.6325,0.9795,0.0275,-0.053,-0.114,-0.2155,-0.1585,-0.2295,-0.19,0.4785,0.0045
-0.195,0.8895,1.0845,-0.3475,-0.639,0.9865,0.022,-0.0585,-0.1195,-0.2205,-0.163,-0.234,-0.1895,0.4855,-0.001
-0.2125,0.869,1.0815,-0.3285,-0.6465,0.9755,0.014,-0.067,-0.1285,-0.228,-0.171,-0.241,-0.189,0.4805,-0.0025
-0.218,0.8625,1.08,-0.322,-0.6485,0.971,0.013,-0.069,-0.128,-0.228,-0.17,-0.2395,-0.1895,0.4745,-0.0085
-0.2115,0.881,1.093,-0.335,-0.6515,0.987,0.0165,-0.066,-0.125,-0.2245,-0.166,-0.237,-0.1935,0.48,-0.0105
-0.2135,0.888,1.1015,-0.337,-0.657,0.9945,0.0185,-0.063,-0.122,-0.219,-0.16,-0.2325,-0.1955,0.4855,-0.006
-0.211,0.8835,1.0945,-0.336,-0.6525,0.989,0.02,-0.0605,-0.119,-0.2155,-0.1565,-0.2285,-0.194,0.4855,0.004
-0.2075,0.8705,1.078,-0.3315,-0.642,0.9745,0.0215,-0.061,-0.119,-0.217,-0.159,-0.2275,-0.191,0.474,0.01
-0.204,0.8755,1.0795,-0.3355,-0.641,0.9775,0.0185,-0.064,-0.1215,-0.2185,-0.1585,-0.2285,-0.1895,0.477,0.0085
-0.2025,0.888,1.0905,-0.343,-0.646,0.9895,0.014,-0.068,-0.124,-0.222,-0.1615,-0.2315,-0.1935,0.4975,0.015
-0.2055,0.8845,1.09,-0.339,-0.6475,0.987,0.013,-0.069,-0.123,-0.2225,-0.1625,-0.231,-0.1945,0.489,0.003
-0.205,0.879,1.084,-0.337,-0.644,0.9815,0.0145,-0.067,-0.123,-0.221,-0.1595,-0.229,-0.191,0.4795,0.0015
-0.205,0.8805,1.085,-0.338,-0.6445,0.9825,0.0135,-0.0685,-0.1245,-0.221,-0.161,-0.2295,-0.1925,0.4835,0.011
-0.203,0.8895,1.0925,-0.3435,-0.647,0.991,0.011,-0.072,-0.126,-0.222,-0.163,-0.2305,-0.194,0.4885,0.0045
-0.2,0.883,1.083,-0.3415,-0.641,0.983,0.0085,-0.0745,-0.1305,-0.2245,-0.1665,-0.2335,-0.1945,0.4865,0.009
-0.2025,0.8755,1.0785,-0.337,-0.64,0.977,0.01,-0.0735,-0.1295,-0.2235,-0.166,-0.2345,-0.1955,0.4815,0.019
-0.2035,0.8845,1.0875,-0.3405,-0.645,0.986,0.0085,-0.075,-0.131,-0.2245,-0.165,-0.233,-0.1945,0.487,0.0155
-0.215,0.8775,1.092,-0.3315,-0.653,0.985,0.005,-0.078,-0.1335,-0.227,-0.1695,-0.236,-0.1975,0.4795,0.0135
-0.219,0.8805,1.099,-0.3305,-0.6585,0.9895,0.0035,-0.0815,-0.135,-0.229,-0.171,-0.2385,-0.198,0.4775,0.012
-0.2085,0.8845,1.093,-0.338,-0.65,0.9885,0.001,-0.0835,-0.138,-0.2315,-0.172,-0.239,-0.1955,0.4715,0.002
-0.205,0.882,1.0875,-0.3385,-0.6455,0.9845,0.0015,-0.082,-0.136,-0.2305,-0.1715,-0.2355,-0.195,0.4675,0.0035
-0.207,0.88,1.087,-0.3365,-0.6465,0.9835,-0.0015,-0.0835,-0.137,-0.2295,-0.17,-0.2335,-0.195,0.4785,0.015
-0.2095,0.8845,1.0935,-0.3375,-0.651,0.989,-0.0035,-0.0855,-0.1395,-0.2315,-0.1695,-0.235,-0.198,0.4955,0.019
-0.209,0.889,1.098,-0.34,-0.653,0.9935,-0.0045,-0.0885,-0.141,-0.2325,-0.169,-0.2325,-0.196,0.4885,0.0145
-0.212,0.883,1.0945,-0.3355,-0.6525,0.9885,-0.007,-0.0905,-0.1415,-0.233,-0.1705,-0.233,-0.195,0.4765,0.01
-0.21,0.8915,1.101,-0.341,-0.655,0.996,-0.008,-0.0905,-0.143,-0.235,-0.171,-0.234,-0.1975,0.492,0.01
-0.206,0.8925,1.0985,-0.343,-0.652,0.9955,-0.0085,-0.091,-0.1445,-0.235,-0.1705,-0.233,-0.198,0.4965,0.0175
-0.207,0.889,1.096,-0.341,-0.651,0.9925,-0.009,-0.0925,-0.1445,-0.234,-0.171,-0.2335,-0.198,0.489,0.018
-0.2065,0.8875,1.094,-0.3405,-0.6495,0.9905,-0.01,-0.093,-0.144,-0.233,-0.1715,-0.2335,-0.1985,0.49,0.0135
-0.2095,0.883,1.092,-0.337,-0.65,0.9875,-0.011,-0.093,-0.1455,-0.235,-0.173,-0.2355,-0.2005,0.49,0.011
-0.2095,0.88,1.0895,-0.3355,-0.649,0.985,-0.013,-0.095,-0.1455,-0.235,-0.172,-0.237,-0.203,0.4685,-0.0005
-0.2095,0.877,1.0865,-0.334,-0.6475,0.982,-0.012,-0.0955,-0.1465,-0.2345,-0.1715,-0.2365,-0.203,0.469,0.0045
-0.21,0.8865,1.096,-0.338,-0.6525,0.991,-0.0135,-0.096,-0.1485,-0.235,-0.1695,-0.2355,-0.2015,0.486,0.0065
-0.207,0.891,1.0975,-0.342,-0.652,0.994,-0.0165,-0.0985,-0.1465,-0.2345,-0.1695,-0.236,-0.2015,0.486,0.004
-0.2055,0.8855,1.0905,-0.34,-0.6475,0.988,-0.017,-0.1,-0.1485,-0.236,-0.171,-0.2365,-0.202,0.494,0.0205
-0.2055,0.8845,1.0905,-0.3395,-0.6475,0.9875,-0.019,-0.1005,-0.1505,-0.238,-0.1685,-0.2345,-0.201,0.495,0.0245
-0.2075,0.8785,1.086,-0.3355,-0.6465,0.9825,-0.021,-0.1045,-0.1515,-0.2405,-0.17,-0.236,-0.199,0.492,0.029
-0.205,0.8765,1.0815,-0.336,-0.6425,0.979,-0.0235,-0.108,-0.1555,-0.2425,-0.171,-0.239,-0.2005,0.4915,0.0235
-0.2035,0.8765,1.08,-0.337,-0.641,0.9785,-0.0245,-0.108,-0.1575,-0.2445,-0.1705,-0.237,-0.2,0.4795,0.015
-0.2035,0.8695,1.073,-0.333,-0.6375,0.971,-0.0245,-0.1075,-0.1575,-0.245,-0.169,-0.235,-0.196,0.467,0.015
-0.2025,0.8745,1.077,-0.336,-0.639,0.9755,-0.028,-0.1125,-0.161,-0.2455,-0.1705,-0.238,-0.1975,0.467,0.007
-0.2075,0.88,1.0875,-0.3365,-0.647,0.9835,-0.03,-0.1175,-0.1635,-0.2485,-0.1735,-0.2405,-0.1985,0.4785,0.0115
-0.2115,0.881,1.0925,-0.3345,-0.6515,0.9865,-0.0285,-0.1155,-0.1635,-0.248,-0.171,-0.238,-0.201,0.488,0.019
-0.2075,0.878,1.0855,-0.3355,-0.646,0.982,-0.0265,-0.112,-0.161,-0.2445,-0.168,-0.233,-0.1995,0.4905,0.0275
-0.2135,0.8645,1.078,-0.3255,-0.6455,0.971,-0.0275,-0.1125,-0.1615,-0.245,-0.168,-0.233,-0.1985,0.4865,0.0255
-0.225,0.8655,1.0905,-0.32,-0.6575,0.978,-0.0345,-0.12,-0.168,-0.2515,-0.173,-0.238,-0.1995,0.492,0.018
-0.2195,0.8695,1.0885,-0.325,-0.6535,0.979,-0.0365,-0.1215,-0.168,-0.251,-0.172,-0.2365,-0.1975,0.49,0.027
-0.215,0.871,1.0855,-0.328,-0.65,0.9785,-0.033,-0.119,-0.166,-0.247,-0.17,-0.234,-0.1975,0.481,0.0315
-0.214,0.8715,1.086,-0.329,-0.6495,0.979,-0.035,-0.118,-0.167,-0.2485,-0.17,-0.2375,-0.199,0.474,0.0245
-0.212,0.867,1.0795,-0.3275,-0.6455,0.973,-0.0345,-0.115,-0.166,-0.2455,-0.168,-0.235,-0.199,0.4595,0.0225
-0.2125,0.8695,1.082,-0.3285,-0.647,0.976,-0.0315,-0.113,-0.1645,-0.244,-0.1665,-0.232,-0.198,0.46,0.0215
-0.214,0.8685,1.083,-0.3275,-0.648,0.976,-0.0325,-0.115,-0.1665,-0.2455,-0.1675,-0.233,-0.2,0.4615,0.016
-0.2155,0.874,1.09,-0.329,-0.6525,0.9825,-0.0355,-0.121,-0.17,-0.2475,-0.1685,-0.233,-0.2,0.465,0.0165
-0.2075,0.884,1.0915,-0.3385,-0.649,0.988,-0.038,-0.1255,-0.172,-0.2485,-0.1705,-0.2335,-0.1985,0.4715,0.0165
-0.205,0.8815,1.0865,-0.338,-0.6455,0.984,-0.04,-0.129,-0.1745,-0.249,-0.171,-0.235,-0.201,0.4745,0.0205
-0.2065,0.8805,1.087,-0.337,-0.6465,0.984,-0.041,-0.129,-0.175,-0.252,-0.172,-0.2355,-0.203,0.4785,0.026
-0.2075,0.885,1.0925,-0.339,-0.6495,0.989,-0.04,-0.131,-0.177,-0.2525,-0.172,-0.235,-0.204,0.4825,0.03
-0.21,0.88,1.0895,-0.335,-0.6495,0.985,-0.044,-0.1345,-0.182,-0.2575,-0.1745,-0.2375,-0.204,0.473,0.0275
-0.2145,0.875,1.0895,-0.33,-0.6515,0.9825,-0.047,-0.136,-0.1825,-0.261,-0.1785,-0.2415,-0.2045,0.47,0.017
-0.214,0.876,1.09,-0.331,-0.6515,0.983,-0.0485,-0.1375,-0.181,-0.2595,-0.1785,-0.241,-0.203,0.4735,0.018
-0.209,0.879,1.088,-0.335,-0.648,0.9835,-0.0505,-0.1385,-0.1815,-0.262,-0.176,-0.2385,-0.2025,0.475,0.022
